City_Name,SampleSite_ID,SamplePoint_ID,SampleLayer_ID,Borehole_Ksat_cmhr,BoreholeMeasurementDepth_cm,UpperDepth_cm,LowerDepth_cm,Kunsat_cmh,Park_Name,Latitude,Longitude,Land_Use,Sample_Layer,Surface_Subsurface,Layer_Designation,Total_HorizonDepth_cm,HR_Depth,Horizon,Horizon_Simple,ParentMaterials,Color,Primary_Color,Hue,Value,Chroma,numeric_texture,Texture,Predicted_Sand,Predicted_silt,Predicted_clay,Percent_Sand,Percent_Silt,Percent_Clay,VC_Sand_Percent,C_Sand_Percent,M_Sand_Percent,F_Sand_Percent,VF_Sand_Percent,Percent_Rock_Fragment,pHpH_Res_entry,M3_P_ppm,M3_K_ppm,M3_Mg_ppm,M3_Ca_ppm,pH_Acidity_Index,M3_CEC,K_Saturation_Percent,Mg_Saturation_Percent,Ca_Saturation_Percent,Salts,Exchangeable_Na,Zinc_ppm,Copper_ppm,Sulfur_ppm,Percent_Carbon,Percent_Nitrogen
Camden,CAS12,CAP28,CAS12CAP28L2,,,15,30,,Liney Ditch Garden,39.92,-75.12,Park,2,Subsurface,,15,,^A2u,A,Anthropogenic,10YR 2/1; 10YR 3/2,10YR 2/1,10YR,2,1,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
Camden,CAS12,CAP28,CAS12CAP28L5,,,130,140,,Liney Ditch Garden,39.92,-75.12,Park,5,Subsurface,,10,,2A2,A,Coastal Plain Sediments,10YR 3/2,10YR 3/2,10YR,3,2,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS12,CAP28,CAS12CAP28L6,,,140,150,,Liney Ditch Garden,39.92,-75.12,Park,6,Subsurface,,10,,2Bw,B,Coastal Plain Sediments,10YR 4/6,10YR 4/6,10YR,4,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS12,CAP28,CAS12CAP28L7,,,150,210,,Liney Ditch Garden,39.92,-75.12,Park,7,Subsurface,,60,,2C1,C,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS12,CAP28,CAS12CAP28L8,,,210,260,,Liney Ditch Garden,39.92,-75.12,Park,8,Subsurface,,50,,2C2,C,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS12,CAP28,CAS12CAP28L9,,,260,450,,Liney Ditch Garden,39.92,-75.12,Park,9,Subsurface,,190,,2C3,C,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS13,CAP30,CAS13CAP30L2,,,15,50,,Farnham Park,39.93,-75.1,Rain Garden,2,Subsurface,,35,,Bt,B,Coastal Plain Sediments,7.5YR 5/6,7.5YR 5/6,7.5YR,5,6,NA,scl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS13,CAP30,CAS13CAP30L3,,,50,80,,Farnham Park,39.93,-75.1,Rain Garden,3,Subsurface,,30,,C1,C,Coastal Plain Sediments,10YR 4/4,10YR 4/4,10YR,4,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS13,CAP29,CAS13CAP29L3,,,75,115,,Farnham Park,39.93,-75.1,Park,3,Subsurface,,40,,Bt,B,Coastal Plain Sediments,10YR 4/6,10YR 4/6,10YR,4,6,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS13,CAP29,CAS13CAP29L5,,,140,150,,Farnham Park,39.93,-75.1,Park,5,Subsurface,,10,,BC2,B,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS13,CAP29,CAS13CAP29L6,,,150,240,,Farnham Park,39.93,-75.1,Park,6,Subsurface,,90,,C1,C,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS13,CAP29,CAS13CAP29L7,,,240,285,,Farnham Park,39.93,-75.1,Park,7,Subsurface,,45,,C2,C,Coastal Plain Sediments,10YR 6/6,10YR 6/6,10YR,6,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS13,CAP29,CAS13CAP29L8,,,285,450,,Farnham Park,39.93,-75.1,Park,8,Subsurface,,165,,C3,C,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,lcos,#REF!,#REF!,#REF!,,,,,,,,,50,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L2,,,25,45,,Urban Promise School,39.95,-75.07,Passive Lawn,2,Subsurface,,20,,^A2u,A,Anthropogenic,2.5Y 3/3; 2.5Y 4/3; 10YR5/4,2.5Y 3/3,2.5Y,3,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L4,,,90,115,,Urban Promise School,39.95,-75.07,Passive Lawn,4,Subsurface,,25,,^Bw2,B,Anthropogenic,7.5YR 5/4,7.5YR 5/4,7.5YR,5,4,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L5,1.68817,120,115,130,,Urban Promise School,39.95,-75.07,Passive Lawn,5,Subsurface,,15,,^C1,C,Anthropogenic,10YR 4/4,10YR 4/4,10YR,4,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L7,,,150,300,,Urban Promise School,39.95,-75.07,Passive Lawn,7,Subsurface,,150,,^C3,C,Anthropogenic,5YR 5/6; 7.5YR 5/6,5YR 5/6,5YR,5,6,NA,fs,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L8,,,300,310,,Urban Promise School,39.95,-75.07,Passive Lawn,8,Subsurface,,10,,^C4,C,Anthropogenic,7.5YR 5/6,7.5YR 5/6,7.5YR,5,6,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L9,,,310,330,,Urban Promise School,39.95,-75.07,Passive Lawn,9,Subsurface,,20,,2Apb,A,Coastal Plain Sediments,10YR 3/3,10YR 3/3,10YR,3,3,NA,l,#REF!,#REF!,#REF!,,,,,,,,,30,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L10,,,330,345,,Urban Promise School,39.95,-75.07,Passive Lawn,10,Subsurface,,15,,2BE,B,Coastal Plain Sediments,10YR 5/4,10YR 5/4,10YR,5,4,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L11,,,345,360,,Urban Promise School,39.95,-75.07,Passive Lawn,11,Subsurface,,15,,2Bt,B,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,cl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L12,,,360,400,,Urban Promise School,39.95,-75.07,Passive Lawn,12,Subsurface,,40,,2Cg1,C,Coastal Plain Sediments,7.5YR 5/1,7.5YR 5/1,7.5YR,5,1,NA,s,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L13,,,400,425,,Urban Promise School,39.95,-75.07,Passive Lawn,13,Subsurface,HR 1,25,400,2Cg2,C,Coastal Plain Sediments,10YR 6/1,10YR 6/1,10YR,6,1,NA,sc,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS14,CAP31,CAS14CAP31L14,,,425,450,,Urban Promise School,39.95,-75.07,Passive Lawn,14,Subsurface,,25,,2Cg3,C,Coastal Plain Sediments,10YR 6/1,10YR 6/1,10YR,6,1,NA,c,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS16,CAP33,CAS16CAP33L2,0.02066,43,15,30,,Octavius Catto School,39.95,-75.08,Passive Lawn,2,Subsurface,,15,,^Au,A,Anthropogenic,10YR 2/1,10YR 2/1,10YR,2,1,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,30,,,,,,,,,,,,,,,,,
Camden,CAS16,CAP33,CAS16CAP33L5,,,190,270,,Octavius Catto School,39.95,-75.08,Passive Lawn,5,Subsurface,,80,,2C1,C,Coastal Plain Sediments,2.5Y 4/3; 7.5YR 5/6; 5YR 5/6,2.5Y 4/3,2.5Y,4,3,NA,l,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS16,CAP33,CAS16CAP33L6,,,270,340,,Octavius Catto School,39.95,-75.08,Passive Lawn,6,Subsurface,,70,,2C2,C,Coastal Plain Sediments,5YR 5/6; 2.5Y 4/4; 10YR 5/6,5YR 5/6,5YR,5,6,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS16,CAP33,CAS16CAP33L7,,,340,390,,Octavius Catto School,39.95,-75.08,Passive Lawn,7,Subsurface,,50,,2C3,C,Coastal Plain Sediments,10YR 8/1,10YR 8/1,10YR,8,1,NA,s,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS16,CAP33,CAS16CAP33L8,,,390,430,,Octavius Catto School,39.95,-75.08,Passive Lawn,8,Subsurface,HR 1,40,390,2C4,C,Coastal Plain Sediments,7.5YR 6/3,7.5YR 6/3,7.5YR,6,3,NA,c,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS16,CAP33,CAS16CAP33L9,,,430,440,,Octavius Catto School,39.95,-75.08,Passive Lawn,9,Subsurface,,10,,2C5,C,Coastal Plain Sediments,5YR 5/8,5YR 5/8,5YR,5,8,NA,fs,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS16,CAP33,CAS16CAP33L10,,,440,450,,Octavius Catto School,39.95,-75.08,Passive Lawn,10,Subsurface,,10,,2C6,C,Coastal Plain Sediments,7.5YR 6/3,7.5YR 6/3,7.5YR,6,3,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS18,CAP35,CAS18CAP35L2,,,15,45,,Baird CSO,39.94,-75.09,Passive Lawn,2,Subsurface,,30,,^C1u,C,Anthropogenic,10YR 4/4,10YR 4/4,10YR,4,4,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,30,,,,,,,,,,,,,,,,,
Camden,CAS18,CAP35,CAS18CAP35L5,,,150,260,,Baird CSO,39.94,-75.09,Passive Lawn,5,Subsurface,,110,,^C4u,C,Anthropogenic,10YR 7/1; 10YR 3/1,10YR 7/1,10YR,7,1,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Camden,CAS18,CAP35,CAS18CAP35L6,,,260,285,,Baird CSO,39.94,-75.09,Passive Lawn,6,Subsurface,,25,,^Cg1u,C,Anthropogenic,5Y 5/1,5Y 5/1,5Y,5,1,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS18,CAP35,CAS18CAP35L7,,,285,300,,Baird CSO,39.94,-75.09,Passive Lawn,7,Subsurface,,15,,^Cg2,C,Anthropogenic,2.5Y 5/1,2.5Y 5/1,2.5Y,5,1,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS18,CAP35,CAS18CAP35L8,,,300,450,,Baird CSO,39.94,-75.09,Passive Lawn,8,Subsurface,,150,,^Cg3u,C,Anthropogenic,2.5Y 5/3,2.5Y 5/3,2.5Y,5,3,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Camden,CAS20,CAP37,CAS20CAP37L2,,,10,20,,Thorndyke CSO,39.94,-75.09,Passive Lawn,2,Subsurface,,10,,^C1u,C,Anthropogenic,10YR 7/2,10YR 7/2,10YR,7,2,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Camden,CAS20,CAP37,CAS20CAP37L3,,,20,50,,Thorndyke CSO,39.94,-75.09,Passive Lawn,3,Subsurface,,30,,^C2u,C,Anthropogenic,10YR 5/6,10YR 5/6,10YR,5,6,NA,cos,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Camden,CAS20,CAP37,CAS20CAP37L5,,,90,115,,Thorndyke CSO,39.94,-75.09,Passive Lawn,5,Subsurface,,25,,^C4u,C,Anthropogenic,10YR 4/6,10YR 4/6,10YR,4,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Camden,CAS20,CAP37,CAS20CAP37L7,,,125,150,,Thorndyke CSO,39.94,-75.09,Passive Lawn,7,Subsurface,,25,,^C6u,C,Anthropogenic,10YR 6/4,10YR 6/4,10YR,6,4,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Camden,CAS20,CAP37,CAS20CAP37L8,,,150,330,,Thorndyke CSO,39.94,-75.09,Passive Lawn,8,Subsurface,,180,,2C7,C,Coastal Plain Sediments,7.5YR 5/6; 10YR 5/6; 10YR 4/6,7.5YR 5/6,7.5YR,5,6,NA,vcos,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Camden,CAS20,CAP37,CAS20CAP37L9,,,330,450,,Thorndyke CSO,39.94,-75.09,Passive Lawn,9,Subsurface,,120,,2C8,C,Coastal Plain Sediments,7.5YR 5/6; 10YR 5/6; 10YR 4/6,7.5YR 5/6,7.5YR,5,6,NA,vcos,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Camden,CAS22,CAP39,CAS22CAP39L2,,,10,30,,Saddlers Woods,39.9,-75.06,Woods,2,Subsurface,,20,,BE,B,Coastal Plain Sediments,7.5YR 4/4,7.5YR 4/4,7.5YR,4,4,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS22,CAP39,CAS22CAP39L4,,,75,110,,Saddlers Woods,39.9,-75.06,Woods,4,Subsurface,,35,,BC,B,Coastal Plain Sediments,7.5YR 4/4,7.5YR 4/4,7.5YR,4,4,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Camden,CAS22,CAP39,CAS22CAP39L6,,,150,270,,Saddlers Woods,39.9,-75.06,Woods,6,Subsurface,,120,,Cg,C,Coastal Plain Sediments,10YR 6/2,10YR 6/2,10YR,6,2,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS22,CAP39,CAS22CAP39L7,,,270,300,,Saddlers Woods,39.9,-75.06,Woods,7,Subsurface,,30,,C'1,C,Coastal Plain Sediments,5YR 5/8,5YR 5/8,5YR,5,8,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS22,CAP39,CAS22CAP39L8,,,300,325,,Saddlers Woods,39.9,-75.06,Woods,8,Subsurface,,25,,C2,C,Coastal Plain Sediments,5YR 4/4,5YR 4/4,5YR,4,4,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS22,CAP39,CAS22CAP39L9,,,325,360,,Saddlers Woods,39.9,-75.06,Woods,9,Subsurface,,35,,C'g1,C,Coastal Plain Sediments,5YR 5/1,5YR 5/1,5YR,5,1,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS22,CAP39,CAS22CAP39L10,,,360,450,,Saddlers Woods,39.9,-75.06,Woods,10,Subsurface,,90,,Cg2,C,Coastal Plain Sediments,5Y 4/1,5Y 4/1,5Y,4,1,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS23,CAP40,CAS23CAP40L2,,,15,30,,Brimm School,39.92,-75.1,Gravel Parking Lot,2,Subsurface,,15,,^A1u,A,Anthropogenic,10YR 3/1,10YR 3/1,10YR,3,1,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Camden,CAS23,CAP40,CAS23CAP40L6,,,90,120,,Brimm School,39.92,-75.1,Gravel Parking Lot,6,Subsurface,,30,,2C1,C,Coastal Plain Sediments,10YR 5/4,10YR 5/4,10YR,5,4,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS23,CAP40,CAS23CAP40L7,,,120,225,,Brimm School,39.92,-75.1,Gravel Parking Lot,7,Subsurface,,105,,2C2,C,Coastal Plain Sediments,7.5YR 5/6,8.5YR 5/6,7.5YR,5,6,NA,scl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS23,CAP40,CAS23CAP40L8,,,225,250,,Brimm School,39.92,-75.1,Gravel Parking Lot,8,Subsurface,,25,,2C3,C,Coastal Plain Sediments,7.5YR 5/6,7.5YR 5/6,7.5YR,5,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS23,CAP40,CAS23CAP40L9,,,250,285,,Brimm School,39.92,-75.1,Gravel Parking Lot,9,Subsurface,,35,,2C4,C,Coastal Plain Sediments,10YR 5/4; 10YR 6/3; 10YR 5/6,10YR 5/4,10YR,5,4,NA,s,#REF!,#REF!,#REF!,,,,,,,,,35,,,,,,,,,,,,,,,,,
Camden,CAS23,CAP40,CAS23CAP40L10,,,285,300,,Brimm School,39.92,-75.1,Gravel Parking Lot,10,Subsurface,,15,,2C5,C,Coastal Plain Sediments,10YR 7/1,10YR 7/1,10YR,7,1,NA,s,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS23,CAP40,CAS23CAP40L11,,,300,450,,Brimm School,39.92,-75.1,Gravel Parking Lot,11,Subsurface,,150,,2C6,C,Coastal Plain Sediments,10YR 8/1,10YR 8/1,10YR,8,1,NA,s,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS24,CAP41,CAS24CAP41L4,,,150,200,,Haddon,39.92,-75.09,Construction Area,4,Subsurface,,50,,2C4,C,Coastal Plain Sediments,10YR 6/4,10YR 6/4,10YR,6,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS24,CAP41,CAS24CAP41L5,,,200,225,,Haddon,39.92,-75.09,Construction Area,5,Subsurface,,25,,2C5,C,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,scl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS24,CAP41,CAS24CAP41L6,,,225,275,,Haddon,39.92,-75.09,Construction Area,6,Subsurface,,50,,2C6,C,Coastal Plain Sediments,10YR 5/4,10YR 5/4,10YR,5,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS24,CAP41,CAS24CAP41L7,,,275,300,,Haddon,39.92,-75.09,Construction Area,7,Subsurface,,25,,2C7,C,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS24,CAP41,CAS24CAP41L8,,,300,335,,Haddon,39.92,-75.09,Construction Area,8,Subsurface,,35,,2C8,C,Coastal Plain Sediments,2.5Y 5/4,2.5Y 5/4,2.5Y,5,4,NA,scl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS24,CAP41,CAS24CAP41L9,,,335,360,,Haddon,39.92,-75.09,Construction Area,9,Subsurface,,25,,2C9,C,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,lcos,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
Camden,CAS24,CAP41,CAS24CAP41L10,,,360,390,,Haddon,39.92,-75.09,Construction Area,10,Subsurface,,30,,2C10,C,Coastal Plain Sediments,2.5Y 5/2,2.5Y 5/2,2.5Y,5,2,NA,scl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS24,CAP41,CAS24CAP41L11,,,390,410,,Haddon,39.92,-75.09,Construction Area,11,Subsurface,,20,,2C11,C,Coastal Plain Sediments,7.5YR 5/6,7.5YR 5/6,7.5YR,5,6,NA,fs,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS24,CAP41,CAS24CAP41L12,,,410,450,,Haddon,39.92,-75.09,Construction Area,12,Subsurface,,40,,2C12,C,Coastal Plain Sediments,10YR 7/1,10YR 7/1,10YR,7,1,NA,s,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS25,CAP42,CAS25CAP42L2,,,20,40,,Yorkship Elementary,39.9,-75.1,Gravel Parking Lot,2,Subsurface,,20,,^A2u,A,Anthropogenic,10YR 4/3,10YR 4/3,10YR,4,3,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,40,,,,,,,,,,,,,,,,,
Camden,CAS25,CAP42,CAS25CAP42L5,,,130,150,,Yorkship Elementary,39.9,-75.1,Gravel Parking Lot,5,Subsurface,,20,,2C3,C,Coastal Plain Sediments,10YR 5/6,10YR 5/6,10YR,5,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS25,CAP42,CAS25CAP42L6,,,150,240,,Yorkship Elementary,39.9,-75.1,Gravel Parking Lot,6,Subsurface,,90,,2C4,C,Coastal Plain Sediments,7.5YR 5/4,7.5YR 5/4,7.5YR,5,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS25,CAP42,CAS25CAP42L7,,,240,270,,Yorkship Elementary,39.9,-75.1,Gravel Parking Lot,7,Subsurface,,30,,2Cg1,C,Coastal Plain Sediments,10YR 5/2; 10YR 2/1,10YR 5/2,10YR,5,2,NA,fl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS25,CAP42,CAS25CAP42L8,,,270,300,,Yorkship Elementary,39.9,-75.1,Gravel Parking Lot,8,Subsurface,,30,,2Cg2,C,Coastal Plain Sediments,2.5Y 6/1,2.5Y 6/1,2.5Y,6,1,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS25,CAP42,CAS25CAP42L9,,,300,360,,Yorkship Elementary,39.9,-75.1,Gravel Parking Lot,9,Subsurface,,60,,2Cg3,C,Coastal Plain Sediments,2.5Y 6/1,2.5Y 6/1,2.5Y,6,1,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS25,CAP42,CAS25CAP42L10,,,360,390,,Yorkship Elementary,39.9,-75.1,Gravel Parking Lot,10,Subsurface,,30,,2C'1,C,Coastal Plain Sediments,2.5Y 7/3,2.5Y 7/3,2.5Y,7,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Camden,CAS25,CAP42,CAS25CAP42L11,,,390,430,,Yorkship Elementary,39.9,-75.1,Gravel Parking Lot,11,Subsurface,,40,,2C'2,C,Coastal Plain Sediments,2.5Y 5/4,2.5Y 5/4,2.5Y,5,4,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS25,CAP42,CAS25CAP42L12,,,430,450,,Yorkship Elementary,39.9,-75.1,Gravel Parking Lot,12,Subsurface,,20,,2C'3,C,Coastal Plain Sediments,5Y 4/1,5Y 4/1,5Y,5,1,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS26,CAP43,CAS26CAP43L6,,,225,250,,Medford WMA,39.93,-74.84,Woods,6,Subsurface,,25,,C1,C,Coastal Plain Sediments,5Y 4/4,5Y 4/4,5Y,4,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS26,CAP43,CAS26CAP43L7,,,250,300,,Medford WMA,39.93,-74.84,Woods,7,Subsurface,,50,,Cg1,C,Coastal Plain Sediments,5Y 4/1,5Y 4/1,5Y,4,1,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS26,CAP43,CAS26CAP43L8,,,300,390,,Medford WMA,39.93,-74.84,Woods,8,Subsurface,,90,,Cg2,C,Coastal Plain Sediments,5Y 4/1,5Y 4/1,5Y,4,1,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,CAS26,CAP43,CAS26CAP43L9,,,390,450,,Medford WMA,39.93,-74.84,Woods,9,Subsurface,,60,,Cg3,C,Coastal Plain Sediments,5Y 2.5/1,5Y 2.5/1,5Y,2.5,1,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Omaha,OS1,OP1,OS1OP1L2,,,41,91,,Adams,41.29,-95.97,,2,Subsurface,,50.48,,^A2u,A,Anthropogenic,10YR 3/1,10YR 3/1,,,,NA,sicl,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Omaha,OS1,OP1,OS1OP1L4,,,122,142,,Adams,41.29,-95.97,,4,Subsurface,,20.32,,^C2u,C,Anthropogenic,10YR 3/4,10YR 3/4,,,,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,30,,,,,,,,,,,,,,,,,
Omaha,OS1,OP1,OS1OP1L5,,,142,244,,Adams,41.29,-95.97,,5,Subsurface,,101.6,,2C3,C,Alluvial,10YR 2/1,10YR 2/1,,,,NA,sicl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Omaha,OS1,OP1,OS1OP1L6,,,244,396,,Adams,41.29,-95.97,,6,Subsurface,,152.4,,2C4,C,Alluvial,10YR 2/1,10YR 2/1,,,,NA,c,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Omaha,OS1,OP1,OS1OP1L7,,,396,488,,Adams,41.29,-95.97,,7,Subsurface,,91.44,,2C5,C,Alluvial,10YR 4/1,10YR 4/1,,,,NA,c,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Omaha,OS1,OP2,OS1OP2L2,,,30,56,,Adams,41.29,-95.97,,2,Subsurface,,25.4,,2A2,A,Aeolian,10YR 3/2,10YR 3/2,,,,NA,sicl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
